timestamp,buyer,seller,symbol,currency,price,quantity,,,,Does Cross?
540100,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
540500,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
540700,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
541200,,,AMETHYSTS,SEASHELLS,10005,1,,,,TRUE
541700,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
542200,,,AMETHYSTS,SEASHELLS,10002,4,,,,FALSE
542800,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
542900,,,AMETHYSTS,SEASHELLS,10002,2,,,,TRUE
544500,,,AMETHYSTS,SEASHELLS,9995,9,,,,FALSE
544500,,,AMETHYSTS,SEASHELLS,9995,1,,,,FALSE
545100,,,AMETHYSTS,SEASHELLS,9998,2,,,,FALSE
545200,,,AMETHYSTS,SEASHELLS,9996,2,,,,TRUE
546100,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
547700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
547800,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
548000,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
548100,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
548400,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
548400,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
550600,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
550800,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
550900,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
551300,,,AMETHYSTS,SEASHELLS,9998,2,,,,TRUE
551300,,,AMETHYSTS,SEASHELLS,10002,2,,,,FALSE
551700,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
551900,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
551900,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
552800,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
553400,,,AMETHYSTS,SEASHELLS,9998,5,,,,FALSE
553900,,,AMETHYSTS,SEASHELLS,9995,1,,,,TRUE
554700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
554800,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
555000,,,AMETHYSTS,SEASHELLS,9998,6,,,,FALSE
555300,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
555400,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
555500,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
555600,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
556400,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
556600,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
556700,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
556700,,,AMETHYSTS,SEASHELLS,9996,6,,,,FALSE
558000,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
558100,,,AMETHYSTS,SEASHELLS,9998,4,,,,TRUE
558700,,,AMETHYSTS,SEASHELLS,10002,4,,,,TRUE
559300,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
559800,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
560200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
560600,,,AMETHYSTS,SEASHELLS,9995,1,,,,TRUE
560900,,,AMETHYSTS,SEASHELLS,10002,5,,,,FALSE
561200,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
561800,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
563400,,,AMETHYSTS,SEASHELLS,9998,3,,,,TRUE
563700,,,AMETHYSTS,SEASHELLS,10005,6,,,,FALSE
564500,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
564500,,,AMETHYSTS,SEASHELLS,10002,9,,,,TRUE
565600,,,AMETHYSTS,SEASHELLS,9995,1,,,,FALSE
566200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
566700,,,AMETHYSTS,SEASHELLS,9998,3,,,,TRUE
566800,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
567000,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
567300,,,AMETHYSTS,SEASHELLS,10002,2,,,,FALSE
567400,,,AMETHYSTS,SEASHELLS,10002,5,,,,TRUE
567600,,,AMETHYSTS,SEASHELLS,9995,8,,,,FALSE
567700,,,AMETHYSTS,SEASHELLS,9995,2,,,,FALSE
567900,,,AMETHYSTS,SEASHELLS,9998,4,,,,TRUE
568700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
569200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
570200,,,AMETHYSTS,SEASHELLS,9998,9,,,,FALSE
570200,,,AMETHYSTS,SEASHELLS,9998,3,,,,FALSE
570700,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
570700,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
570800,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
571500,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
571900,,,AMETHYSTS,SEASHELLS,10002,2,,,,FALSE
572000,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
572400,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
572600,,,AMETHYSTS,SEASHELLS,9995,1,,,,TRUE
573000,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
574000,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
574000,,,AMETHYSTS,SEASHELLS,9996,5,,,,TRUE
574000,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
574300,,,AMETHYSTS,SEASHELLS,10002,2,,,,TRUE
574500,,,AMETHYSTS,SEASHELLS,9996,2,,,,TRUE
574700,,,AMETHYSTS,SEASHELLS,10005,10,,,,FALSE
574700,,,AMETHYSTS,SEASHELLS,10002,5,,,,FALSE
574900,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
575200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
575500,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
575900,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
576000,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
576200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
576300,,,AMETHYSTS,SEASHELLS,9998,2,,,,FALSE
576300,,,AMETHYSTS,SEASHELLS,9998,2,,,,TRUE
576700,,,AMETHYSTS,SEASHELLS,10005,10,,,,TRUE
576700,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
577000,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
578200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
578400,,,AMETHYSTS,SEASHELLS,9995,1,,,,FALSE
578900,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
579800,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
579800,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
579900,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
580700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
580900,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
581200,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
581300,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
582800,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
582800,,,AMETHYSTS,SEASHELLS,9998,4,,,,TRUE
583600,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
583700,,,AMETHYSTS,SEASHELLS,9996,2,,,,TRUE
585000,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
585500,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
585700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
586200,,,AMETHYSTS,SEASHELLS,10005,1,,,,TRUE
586300,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
586500,,,AMETHYSTS,SEASHELLS,10005,1,,,,FALSE
586700,,,AMETHYSTS,SEASHELLS,10005,11,,,,FALSE
587200,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
587500,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
588700,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
588800,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
589000,,,AMETHYSTS,SEASHELLS,10002,3,,,,TRUE
589900,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
590100,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
590400,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
590600,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
591000,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
591000,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
591400,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
591900,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
592200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
592300,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
592400,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
592500,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
592900,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
593100,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
593100,,,AMETHYSTS,SEASHELLS,10000,1,,,,TRUE
593300,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
594000,,,AMETHYSTS,SEASHELLS,9998,4,,,,TRUE
594800,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
594800,,,AMETHYSTS,SEASHELLS,10005,2,,,,FALSE
594900,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
595200,,,AMETHYSTS,SEASHELLS,10002,3,,,,TRUE
595300,,,AMETHYSTS,SEASHELLS,10000,1,,,,TRUE
595500,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
595800,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
596600,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
596900,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
597200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
597600,,,AMETHYSTS,SEASHELLS,9995,11,,,,TRUE
598000,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
598100,,,AMETHYSTS,SEASHELLS,10004,8,,,,FALSE
598100,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
598700,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
599000,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
599100,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
599300,,,AMETHYSTS,SEASHELLS,9998,2,,,,FALSE
599500,,,AMETHYSTS,SEASHELLS,9998,2,,,,TRUE
599700,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
599700,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
600200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
600400,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
600500,,,AMETHYSTS,SEASHELLS,9998,8,,,,TRUE
601500,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
601500,,,AMETHYSTS,SEASHELLS,10000,4,,,,TRUE
601600,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
601700,,,AMETHYSTS,SEASHELLS,9998,2,,,,TRUE
602700,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
602900,,,AMETHYSTS,SEASHELLS,9995,6,,,,FALSE
604700,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
605200,,,AMETHYSTS,SEASHELLS,9996,2,,,,TRUE
605700,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
607200,,,AMETHYSTS,SEASHELLS,10004,5,,,,FALSE
607200,,,AMETHYSTS,SEASHELLS,10004,6,,,,FALSE
607200,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
607600,,,AMETHYSTS,SEASHELLS,10005,4,,,,FALSE
607700,,,AMETHYSTS,SEASHELLS,10002,5,,,,TRUE
608400,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
609000,,,AMETHYSTS,SEASHELLS,10002,2,,,,TRUE
609900,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
610200,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
610400,,,AMETHYSTS,SEASHELLS,10005,2,,,,TRUE
610800,,,AMETHYSTS,SEASHELLS,10000,1,,,,TRUE
611400,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
611400,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
611600,,,AMETHYSTS,SEASHELLS,10002,5,,,,TRUE
611700,,,AMETHYSTS,SEASHELLS,9995,6,,,,FALSE
611900,,,AMETHYSTS,SEASHELLS,9998,8,,,,FALSE
612500,,,AMETHYSTS,SEASHELLS,9998,4,,,,FALSE
612500,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
612900,,,AMETHYSTS,SEASHELLS,9995,1,,,,TRUE
614000,,,AMETHYSTS,SEASHELLS,10005,1,,,,TRUE
614200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
614800,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
614800,,,AMETHYSTS,SEASHELLS,10000,2,,,,TRUE
615100,,,AMETHYSTS,SEASHELLS,10005,2,,,,FALSE
615300,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
615400,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
617400,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
617700,,,AMETHYSTS,SEASHELLS,10002,2,,,,FALSE
617700,,,AMETHYSTS,SEASHELLS,10002,6,,,,TRUE
618500,,,AMETHYSTS,SEASHELLS,9998,3,,,,TRUE
619000,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
619400,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
621000,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
621300,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
622200,,,AMETHYSTS,SEASHELLS,10002,2,,,,TRUE
622300,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
622700,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
623100,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
623600,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
624700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
624800,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
625000,,,AMETHYSTS,SEASHELLS,10002,4,,,,TRUE
625500,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
625700,,,AMETHYSTS,SEASHELLS,10002,2,,,,FALSE
625800,,,AMETHYSTS,SEASHELLS,10005,1,,,,TRUE
626700,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
626800,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
627600,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
627600,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
627600,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
627800,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
628300,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
628700,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
629200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
629900,,,AMETHYSTS,SEASHELLS,9998,2,,,,FALSE
630100,,,AMETHYSTS,SEASHELLS,9995,1,,,,TRUE
630300,,,AMETHYSTS,SEASHELLS,10005,2,,,,TRUE
630400,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
632100,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
632800,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
633100,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
633700,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
634000,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
634100,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
634400,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
636000,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
637500,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
637900,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
637900,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
638200,,,AMETHYSTS,SEASHELLS,9998,2,,,,FALSE
639900,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
640400,,,AMETHYSTS,SEASHELLS,9998,4,,,,FALSE
641100,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
641700,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
641700,,,AMETHYSTS,SEASHELLS,10002,7,,,,FALSE
641800,,,AMETHYSTS,SEASHELLS,10005,7,,,,FALSE
642000,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
642700,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
642700,,,AMETHYSTS,SEASHELLS,10005,2,,,,FALSE
642700,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
643400,,,AMETHYSTS,SEASHELLS,10002,4,,,,FALSE
643400,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
643600,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
644100,,,AMETHYSTS,SEASHELLS,10005,7,,,,TRUE
644500,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
644600,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
644800,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
645400,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
645400,,,AMETHYSTS,SEASHELLS,9996,3,,,,FALSE
646800,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
646900,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
647300,,,AMETHYSTS,SEASHELLS,10002,2,,,,FALSE
647300,,,AMETHYSTS,SEASHELLS,10002,2,,,,FALSE
647400,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
648300,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
648600,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
650000,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
650300,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
650400,,,AMETHYSTS,SEASHELLS,9998,6,,,,TRUE
651000,,,AMETHYSTS,SEASHELLS,10005,2,,,,FALSE
651200,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
651300,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
651500,,,AMETHYSTS,SEASHELLS,9998,5,,,,FALSE
652000,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
652500,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
652800,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
653000,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
654400,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
655900,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
656000,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
656200,,,AMETHYSTS,SEASHELLS,10004,10,,,,FALSE
656200,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
656300,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
656400,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
657400,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
658000,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
658000,,,AMETHYSTS,SEASHELLS,9996,2,,,,TRUE
658300,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
658300,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
659300,,,AMETHYSTS,SEASHELLS,9998,5,,,,FALSE
659300,,,AMETHYSTS,SEASHELLS,9998,6,,,,TRUE
659500,,,AMETHYSTS,SEASHELLS,10005,1,,,,FALSE
660200,,,AMETHYSTS,SEASHELLS,10002,4,,,,FALSE
660500,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
661100,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
661400,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
661800,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
662600,,,AMETHYSTS,SEASHELLS,10005,2,,,,TRUE
662700,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
662900,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
663000,,,AMETHYSTS,SEASHELLS,10005,2,,,,FALSE
663200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
663600,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
664700,,,AMETHYSTS,SEASHELLS,10005,2,,,,TRUE
664900,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
665000,,,AMETHYSTS,SEASHELLS,10002,2,,,,TRUE
665300,,,AMETHYSTS,SEASHELLS,9998,5,,,,FALSE
665400,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
665500,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
665700,,,AMETHYSTS,SEASHELLS,10005,2,,,,TRUE
666400,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
666600,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
666800,,,AMETHYSTS,SEASHELLS,9995,7,,,,FALSE
666900,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
667800,,,AMETHYSTS,SEASHELLS,10002,5,,,,TRUE
667900,,,AMETHYSTS,SEASHELLS,9998,4,,,,TRUE
668000,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
668300,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
668400,,,AMETHYSTS,SEASHELLS,10002,4,,,,FALSE
668700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
669600,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
669800,,,AMETHYSTS,SEASHELLS,9998,2,,,,TRUE
670800,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
671600,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
672200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
672400,,,AMETHYSTS,SEASHELLS,9998,3,,,,FALSE
673700,,,AMETHYSTS,SEASHELLS,9995,2,,,,TRUE
674600,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
674800,,,AMETHYSTS,SEASHELLS,9998,4,,,,FALSE
674800,,,AMETHYSTS,SEASHELLS,9998,4,,,,TRUE
675900,,,AMETHYSTS,SEASHELLS,10004,2,,,,TRUE
676100,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
676200,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
676500,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
676500,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
676800,,,AMETHYSTS,SEASHELLS,9995,3,,,,TRUE
676900,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
677100,,,AMETHYSTS,SEASHELLS,9995,7,,,,TRUE
677300,,,AMETHYSTS,SEASHELLS,10002,3,,,,TRUE
677900,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
678000,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
678300,,,AMETHYSTS,SEASHELLS,10002,2,,,,TRUE
678400,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
678800,,,AMETHYSTS,SEASHELLS,10002,3,,,,FALSE
679000,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
679200,,,AMETHYSTS,SEASHELLS,9998,3,,,,FALSE
679200,,,AMETHYSTS,SEASHELLS,9998,4,,,,FALSE
679300,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
679300,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
679500,,,AMETHYSTS,SEASHELLS,10002,3,,,,TRUE
680400,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
680500,,,AMETHYSTS,SEASHELLS,10005,1,,,,TRUE
681600,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
681600,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
681700,,,AMETHYSTS,SEASHELLS,10002,1,,,,FALSE
682900,,,AMETHYSTS,SEASHELLS,10004,7,,,,FALSE
682900,,,AMETHYSTS,SEASHELLS,10004,1,,,,TRUE
683000,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
683100,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
683300,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
683500,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
685600,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
686500,,,AMETHYSTS,SEASHELLS,10002,4,,,,FALSE
687100,,,AMETHYSTS,SEASHELLS,10002,9,,,,FALSE
687100,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
687300,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
687400,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
687400,,,AMETHYSTS,SEASHELLS,9996,1,,,,TRUE
688200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
688300,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
689200,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
690200,,,AMETHYSTS,SEASHELLS,10002,1,,,,TRUE
690300,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
690300,,,AMETHYSTS,SEASHELLS,9996,4,,,,FALSE
690800,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
690800,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
691100,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
691900,,,AMETHYSTS,SEASHELLS,10005,2,,,,TRUE
692500,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
692800,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
692800,,,AMETHYSTS,SEASHELLS,9996,7,,,,FALSE
693200,,,AMETHYSTS,SEASHELLS,9998,1,,,,FALSE
694500,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
694800,,,AMETHYSTS,SEASHELLS,10005,1,,,,TRUE
696000,,,AMETHYSTS,SEASHELLS,9996,2,,,,FALSE
696100,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
696800,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
697300,,,AMETHYSTS,SEASHELLS,10002,5,,,,TRUE
697600,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
699100,,,AMETHYSTS,SEASHELLS,9996,1,,,,FALSE
699400,,,AMETHYSTS,SEASHELLS,9998,8,,,,FALSE
699500,,,AMETHYSTS,SEASHELLS,9998,1,,,,TRUE
699700,,,AMETHYSTS,SEASHELLS,10004,1,,,,FALSE
699700,,,AMETHYSTS,SEASHELLS,10004,2,,,,FALSE
700100,,,AMETHYSTS,SEASHELLS,10002,6,,,,FALSE
700300,,,AMETHYSTS,SEASHELLS,10005,6,,,,FALSE
700400,,,AMETHYSTS,SEASHELLS,10002,2,,,,TRUE
